match_id,season,competition,player,position_id,position,from_time,to_time,from_period,to_period,start_reason,end_reason
3749079,2003/2004,Premier League,Robert Huth,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303715,2019/2020,La Liga,Héctor Junior Firpo Adames,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303532,2019/2020,La Liga,Rubén Salvador Pérez Del Mármol,10,Center Defensive Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift
303532,2019/2020,La Liga,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,45:00,49:08,2,2,Tactical Shift,Tactical Shift
303532,2019/2020,La Liga,Rubén Salvador Pérez Del Mármol,9,Right Defensive Midfield,49:08,62:24,2,2,Tactical Shift,Tactical Shift
303715,2019/2020,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749079,2003/2004,Premier League,Wayne Bridge,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303532,2019/2020,La Liga,Rubén Salvador Pérez Del Mármol,13,Right Center Midfield,62:24,,2,,Tactical Shift,Final Whistle
303715,2019/2020,La Liga,Anssumane Fati,21,Left Wing,69:02,,2,,Tactical Shift,Final Whistle
303715,2019/2020,La Liga,Anssumane Fati,9,Right Defensive Midfield,69:01,69:02,2,2,Substitution - On (Tactical),Tactical Shift
3749079,2003/2004,Premier League,Joe Cole,16,Left Midfield,70:50,,2,,Substitution - On (Tactical),Final Whistle
303532,2019/2020,La Liga,Miguel Ángel Guerrero Martín,24,Left Center Forward,00:00,45:00,1,2,Starting XI,Tactical Shift
303532,2019/2020,La Liga,Miguel Ángel Guerrero Martín,22,Right Center Forward,45:00,70:09,2,2,Tactical Shift,Substitution - Off (Tactical)
3749079,2003/2004,Premier League,Carlo Cudicini,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749079,2003/2004,Premier League,"Gérémi Sorele N""Djitap Fotso",12,Right Midfield,00:00,33:12,1,1,Starting XI,Tactical Shift
3749434,2003/2004,Premier League,Gaël Clichy,16,Left Midfield,00:00,58:35,1,2,Starting XI,Substitution - Off (Tactical)
3773661,2020/2021,La Liga,Francisco António Machado Mota de Castro Trincão,7,Right Wing Back,63:45,,2,,Substitution - On (Tactical),Final Whistle
3749434,2003/2004,Premier League,Justin Hoyte,16,Left Midfield,90:44,,2,,Substitution - On (Tactical),Final Whistle
3749434,2003/2004,Premier League,Nwankwo Christian Kanu,9,Right Defensive Midfield,66:03,,2,,Tactical Shift,Final Whistle
15986,2018/2019,La Liga,Seydou Doumbia,22,Right Center Forward,84:06,,2,,Substitution - On (Tactical),Final Whistle
3773661,2020/2021,La Liga,Pedro González López,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Nwankwo Christian Kanu,16,Left Midfield,58:35,66:03,2,2,Substitution - On (Tactical),Tactical Shift
3773661,2020/2021,La Liga,Ronald Federico Araújo da Silva,4,Center Back,45:00,,2,,Substitution - On (Tactical),Final Whistle
3749434,2003/2004,Premier League,Eduardo César Daude Gaspar,9,Right Defensive Midfield,00:00,08:26,1,1,Starting XI,Tactical Shift
16240,2018/2019,La Liga,Malcom Filipe Silva de Oliveira,17,Right Wing,00:00,68:45,1,2,Starting XI,Tactical Shift
3749434,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,08:26,,1,,Tactical Shift,Final Whistle
3773661,2020/2021,La Liga,Moriba Kourouma Kourouma,13,Right Center Midfield,46:04,,2,,Tactical Shift,Final Whistle
3773661,2020/2021,La Liga,Moriba Kourouma Kourouma,5,Left Center Back,45:00,46:04,2,2,Substitution - On (Tactical),Tactical Shift
3749434,2003/2004,Premier League,Pascal Cygan,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Patrick Vieira,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Kolo Habib Touré,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Thierry Henry,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Óscar Mingueza García,3,Right Center Back,00:00,74:18,1,2,Starting XI,Substitution - Off (Tactical)
3749434,2003/2004,Premier League,Jérémie Aliadière,22,Right Center Forward,90:25,,2,,Substitution - On (Tactical),Final Whistle
3749603,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Ángel Luis Rodríguez Díaz,23,Center Forward,00:00,62:27,1,2,Starting XI,Substitution - Off (Tactical)
3749603,2003/2004,Premier League,Martin Keown,12,Right Midfield,86:46,,2,,Substitution - On (Tactical),Final Whistle
3749434,2003/2004,Premier League,Robbie Savage,15,Left Center Midfield,00:00,63:53,1,2,Starting XI,Tactical Shift
3773661,2020/2021,La Liga,Damián Nicolás Suárez Suárez,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Robbie Savage,13,Right Center Midfield,63:53,,2,,Tactical Shift,Final Whistle
3749603,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,86:46,1,2,Starting XI,Substitution - Off (Tactical)
3773661,2020/2021,La Liga,Djené Dakonam Ortega,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,77:53,1,2,Starting XI,Substitution - Off (Tactical)
3749434,2003/2004,Premier League,Clinton Morrison,22,Right Center Forward,86:30,,2,,Substitution - On (Tactical),Final Whistle
3773661,2020/2021,La Liga,José Manuel Rodríguez Benito,10,Center Defensive Midfield,00:00,75:51,1,2,Starting XI,Substitution - Off (Tactical)
3749603,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,David Soria Solís,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Maik Taylor,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Gaël Clichy,16,Left Midfield,77:53,,2,,Substitution - On (Tactical),Final Whistle
3773661,2020/2021,La Liga,Enes Ünal,23,Center Forward,62:27,,2,,Substitution - On (Tactical),Final Whistle
3749603,2003/2004,Premier League,José Antonio Reyes Calderón,24,Left Center Forward,00:00,70:51,1,2,Starting XI,Substitution - Off (Tactical)
3749434,2003/2004,Premier League,Damien Johnson,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Ray Parlour,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Bryan Hughes,16,Left Midfield,84:55,,2,,Substitution - On (Tactical),Final Whistle
3749603,2003/2004,Premier League,Kolo Habib Touré,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Mauro Wilney Arambarri Rosa,15,Left Center Midfield,45:00,,2,,Substitution - On (Tactical),Final Whistle
3749603,2003/2004,Premier League,Laureano Bisan-Etame Mayer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Stan Lazaridis,21,Left Wing,00:00,63:53,1,2,Starting XI,Tactical Shift
3773661,2020/2021,La Liga,Nemanja Maksimović,15,Left Center Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3749434,2003/2004,Premier League,Stan Lazaridis,16,Left Midfield,63:53,84:55,2,2,Tactical Shift,Substitution - Off (Tactical)
3749603,2003/2004,Premier League,Jérémie Aliadière,24,Left Center Forward,70:51,,2,,Substitution - On (Tactical),Final Whistle
3749603,2003/2004,Premier League,Edwin van der Sar,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Kenny Cunningham,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Brian McBride,15,Left Center Midfield,57:52,,2,,Substitution - On (Tactical),Final Whistle
3749434,2003/2004,Premier League,Stephen Clemence,17,Right Wing,00:00,63:53,1,2,Starting XI,Tactical Shift
3773661,2020/2021,La Liga,Carles Aleña Castillo,13,Right Center Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3749434,2003/2004,Premier League,Stephen Clemence,12,Right Midfield,63:53,,2,,Tactical Shift,Final Whistle
3749603,2003/2004,Premier League,Steed Malbranque,16,Left Midfield,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Marc Cucurella Saseta,6,Left Back,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3749603,2003/2004,Premier League,Moritz Volz,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Jamie Clapham,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Takefusa Kubo,21,Left Wing,00:00,,1,,Starting XI,Final Whistle
3749603,2003/2004,Premier League,Junichi Inamoto,15,Left Center Midfield,00:00,57:52,1,2,Starting XI,Substitution - Off (Tactical)
3749603,2003/2004,Premier League,Sylvain Legwinski,14,Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749434,2003/2004,Premier League,Stern John,13,Right Center Midfield,63:47,63:53,2,2,Substitution - On (Tactical),Tactical Shift
3749434,2003/2004,Premier League,Stern John,24,Left Center Forward,63:53,,2,,Tactical Shift,Final Whistle
3749603,2003/2004,Premier League,Sean Davis,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Sofian Chakla,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773526,2020/2021,La Liga,Sergino Dest,2,Right Back,71:26,,2,,Substitution - On (Tactical),Final Whistle
3773526,2020/2021,La Liga,Francisco António Machado Mota de Castro Trincão,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
3773526,2020/2021,La Liga,Ricard Puig Martí,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3773526,2020/2021,La Liga,Pedro González López,13,Right Center Midfield,63:54,,2,,Substitution - On (Tactical),Final Whistle
3773526,2020/2021,La Liga,Moriba Kourouma Kourouma,13,Right Center Midfield,00:00,63:54,1,2,Starting XI,Substitution - Off (Tactical)
3773526,2020/2021,La Liga,Óscar Mingueza García,2,Right Back,00:00,71:26,1,2,Starting XI,Substitution - Off (Tactical)
3749358,2003/2004,Premier League,Gareth Southgate,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Mark Schwarzer,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,George Boateng,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Szilárd Németh,24,Left Center Forward,00:00,84:35,1,2,Starting XI,Substitution - Off (Tactical)
3749358,2003/2004,Premier League,Dorival Guidoni Júnior,16,Left Midfield,45:00,,2,,Tactical Shift,Final Whistle
3749358,2003/2004,Premier League,Dorival Guidoni Júnior,11,Left Defensive Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift
3749358,2003/2004,Premier League,Chris Riggott,3,Right Center Back,00:00,65:44,1,2,Starting XI,Substitution - Off (Tactical)
3749358,2003/2004,Premier League,Oswaldo Giroldo Júnior,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Stuart Parnaby,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Malcolm Christie,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Alan Wright,16,Left Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift
3749358,2003/2004,Premier League,Alan Wright,6,Left Back,45:00,,2,,Tactical Shift,Final Whistle
3749358,2003/2004,Premier League,Colin Cooper,6,Left Back,00:00,45:00,1,2,Starting XI,Tactical Shift
3749358,2003/2004,Premier League,Colin Cooper,11,Left Defensive Midfield,45:00,,2,,Tactical Shift,Final Whistle
3749358,2003/2004,Premier League,Andrew Davies,3,Right Center Back,65:44,,2,,Substitution - On (Tactical),Final Whistle
3749358,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749358,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,76:00,,2,,Tactical Shift,Final Whistle
3749358,2003/2004,Premier League,Dennis Bergkamp,16,Left Midfield,74:07,76:00,2,2,Substitution - On (Tactical),Tactical Shift
3773661,2020/2021,La Liga,Sabit Abdulai,13,Right Center Midfield,45:00,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773661,2020/2021,La Liga,Juan Antonio Iglesias Sánchez,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Luis Alberto Suárez Díaz,24,Left Center Forward,70:49,,2,,Tactical Shift,Final Whistle
15973,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,70:49,1,2,Starting XI,Tactical Shift
15973,2018/2019,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,70:46,1,2,Starting XI,Substitution - Off (Tactical)
15973,2018/2019,La Liga,Ousmane Dembélé,12,Right Midfield,70:49,,2,,Tactical Shift,Final Whistle
3773661,2020/2021,La Liga,Amankwaa Akurugu,6,Left Back,45:00,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Ousmane Dembélé,21,Left Wing,00:00,70:49,1,2,Starting XI,Tactical Shift
15973,2018/2019,La Liga,Samuel Yves Umtiti,5,Left Center Back,00:00,64:16,1,2,Starting XI,Substitution - Off (Tactical)
3773661,2020/2021,La Liga,José Antonio Miranda Boacho,10,Center Defensive Midfield,75:51,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,22,Right Center Forward,70:49,,2,,Tactical Shift,Final Whistle
15973,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,70:49,1,2,Starting XI,Tactical Shift
3773597,2020/2021,La Liga,Mikel Merino Zazón,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Mikel Merino Zazón,11,Left Defensive Midfield,00:00,68:49,1,2,Starting XI,Player Off (Off Camera)
303479,2019/2020,La Liga,Mikel Merino Zazón,11,Left Defensive Midfield,68:51,,2,,Player On,Final Whistle
15973,2018/2019,La Liga,Sergi Roberto Carnicer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Ignacio Monreal Eraso,6,Left Back,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Clément Lenglet,5,Left Center Back,64:16,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,13,Right Center Midfield,70:46,70:49,2,2,Substitution - On (Tactical),Tactical Shift
303479,2019/2020,La Liga,Cristian Portugués Manzanera,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,9,Right Defensive Midfield,70:49,,2,,Tactical Shift,Final Whistle
303479,2019/2020,La Liga,Andoni Gorosabel Espinosa,2,Right Back,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Arthur Henrique Ramos de Oliveira Melo,11,Left Defensive Midfield,75:19,,2,,Substitution - On (Tactical),Final Whistle
303479,2019/2020,La Liga,Igor Zubeldia Elorza,3,Right Center Back,70:36,,2,,Substitution - On (Tactical),Final Whistle
303479,2019/2020,La Liga,Mikel Oyarzabal Ugarte,21,Left Wing,57:59,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Diego Javier Llorente Ríos,3,Right Center Back,60:41,70:36,2,2,Player On,Substitution - Off (Tactical)
303479,2019/2020,La Liga,Diego Javier Llorente Ríos,3,Right Center Back,00:00,60:16,1,2,Starting XI,Player Off (Off Camera)
15973,2018/2019,La Liga,Luis Carlos Correia Pinto,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Willian José da Silva,23,Center Forward,81:26,,2,,Substitution - On (Tactical),Final Whistle
15973,2018/2019,La Liga,Xabier Etxeita Gorritxategi,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Martin Ødegaard,19,Center Attacking Midfield,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Rúben Afonso Borges Semedo,12,Right Midfield,64:27,64:42,2,2,Substitution - On (Tactical),Tactical Shift
15973,2018/2019,La Liga,Rúben Afonso Borges Semedo,3,Right Center Back,64:42,,2,,Tactical Shift,Final Whistle
303479,2019/2020,La Liga,Alexander Isak,23,Center Forward,00:00,81:26,1,2,Starting XI,Substitution - Off (Tactical)
303479,2019/2020,La Liga,Robin Aime Robert Le Normand,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Axel Werner,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Ander Barrenetxea Muguruza,21,Left Wing,00:00,57:59,1,2,Starting XI,Substitution - Off (Tactical)
15973,2018/2019,La Liga,Gonzalo Julián Melero Manzanares,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303479,2019/2020,La Liga,Ander Guevara Lajo,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Juan Camilo Hernández Suárez,24,Left Center Forward,00:00,57:06,1,2,Starting XI,Tactical Shift
303479,2019/2020,La Liga,Alejandro Remiro Gargallo,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Juan Camilo Hernández Suárez,23,Center Forward,57:06,70:58,2,2,Tactical Shift,Substitution - Off (Tactical)
3749079,2003/2004,Premier League,"Gérémi Sorele N""Djitap Fotso",11,Left Defensive Midfield,33:12,77:59,1,2,Tactical Shift,Substitution - Off (Tactical)
303674,2019/2020,La Liga,Jesús Navas González,7,Right Wing Back,72:54,,2,,Tactical Shift,Final Whistle
3749079,2003/2004,Premier League,Jerrel Hasselbaink,11,Left Defensive Midfield,77:59,80:36,2,2,Substitution - On (Tactical),Tactical Shift
15973,2018/2019,La Liga,Samuele Longo,22,Right Center Forward,00:00,57:05,1,2,Starting XI,Substitution - Off (Tactical)
303674,2019/2020,La Liga,Jesús Navas González,2,Right Back,00:00,72:54,1,2,Starting XI,Tactical Shift
3749079,2003/2004,Premier League,Jerrel Hasselbaink,22,Right Center Forward,80:36,,2,,Tactical Shift,Final Whistle
15973,2018/2019,La Liga,Alejandro Gallar Falguera,12,Right Midfield,00:00,64:27,1,2,Starting XI,Substitution - Off (Tactical)
303674,2019/2020,La Liga,Jesús Joaquín Fernández Sáez de la Torre,21,Left Wing,58:58,60:27,2,2,Substitution - On (Tactical),Tactical Shift
3749079,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303674,2019/2020,La Liga,Jesús Joaquín Fernández Sáez de la Torre,17,Right Wing,60:27,,2,,Tactical Shift,Final Whistle
3749079,2003/2004,Premier League,Dennis Bergkamp,12,Right Midfield,71:02,,2,,Tactical Shift,Final Whistle
3749079,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,65:54,71:02,2,2,Substitution - On (Tactical),Tactical Shift
303674,2019/2020,La Liga,Tomáš Vaclík,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Damián Marcelo Musto,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749079,2003/2004,Premier League,Sylvain Wiltord,22,Right Center Forward,00:00,65:54,1,2,Starting XI,Substitution - Off (Tactical)
303674,2019/2020,La Liga,Óliver Torres Muñoz,15,Left Center Midfield,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3749079,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
15973,2018/2019,La Liga,Moisés Gómez Bordonado,16,Left Midfield,00:00,57:06,1,2,Starting XI,Tactical Shift
15973,2018/2019,La Liga,Moisés Gómez Bordonado,19,Center Attacking Midfield,57:06,,2,,Tactical Shift,Final Whistle
3749079,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303674,2019/2020,La Liga,Fernando Francisco Reges,10,Center Defensive Midfield,00:00,72:54,1,2,Starting XI,Tactical Shift
303674,2019/2020,La Liga,Fernando Francisco Reges,11,Left Defensive Midfield,72:54,,2,,Tactical Shift,Final Whistle
3749079,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,90:43,1,2,Starting XI,Substitution - Off (Tactical)
