match_id,season,competition,team,player
303700,2019/2020,La Liga,Eibar,Eduardo Expósito Jaén
303700,2019/2020,La Liga,Eibar,Fabián Ariel Orellana Valenzuela
303700,2019/2020,La Liga,Eibar,Pedro Bigas Rigo
303700,2019/2020,La Liga,Eibar,Pablo Ezequiel De Blasis
303700,2019/2020,La Liga,Eibar,Yoel Rodríguez Oterino
303700,2019/2020,La Liga,Eibar,Sergio Álvarez Díaz
303700,2019/2020,La Liga,Eibar,Enrique González Casín
303700,2019/2020,La Liga,Eibar,Álvaro Tejero Sacristán
3773625,2020/2021,La Liga,Sevilla,Jules Koundé
3773625,2020/2021,La Liga,Sevilla,Ivan Rakitić
3773625,2020/2021,La Liga,Sevilla,Youssef En-Nesyri
3773625,2020/2021,La Liga,Sevilla,Aleix Vidal Parreu
3773625,2020/2021,La Liga,Sevilla,Munir El Haddadi Mohamed
3773625,2020/2021,La Liga,Sevilla,Joan Jordán Moreno
3773625,2020/2021,La Liga,Sevilla,Sergio Escudero Palomo
3773625,2020/2021,La Liga,Sevilla,Franco Damián Vázquez
3773625,2020/2021,La Liga,Sevilla,Yassine Bounou
3773625,2020/2021,La Liga,Sevilla,Sergi Gómez Solà
3773474,2020/2021,La Liga,Real Valladolid,Sergio Guardiola Navarro
3773597,2020/2021,La Liga,Real Sociedad,Andoni Gorosabel Espinosa
3773474,2020/2021,La Liga,Real Valladolid,Javier Sánchez de Felipe
3773597,2020/2021,La Liga,Real Sociedad,Asier Illarramendi Andonegi
3773597,2020/2021,La Liga,Real Sociedad,Igor Zubeldia Elorza
3773474,2020/2021,La Liga,Real Valladolid,Lucas René Olaza Catrofe
3773474,2020/2021,La Liga,Real Valladolid,Waldo Rubio Martín
3773597,2020/2021,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte
3773474,2020/2021,La Liga,Real Valladolid,Marcos André de Sousa Mendonça
3773597,2020/2021,La Liga,Real Sociedad,Jon Bautista Orgilles
3773474,2020/2021,La Liga,Real Valladolid,Samuel Pérez Fariña
3773597,2020/2021,La Liga,Real Sociedad,Alexander Isak
3773474,2020/2021,La Liga,Real Valladolid,Oriol Rey Erenas
3773474,2020/2021,La Liga,Real Valladolid,José Luis Zalazar Martínez
3773597,2020/2021,La Liga,Real Sociedad,Carlos Fernández Luna
3773474,2020/2021,La Liga,Real Valladolid,Francisco Javier Alvarez Rodríguez
3773597,2020/2021,La Liga,Real Sociedad,Modibo Sagnan
3773474,2020/2021,La Liga,Real Valladolid,Mohamed Aiman Moukhliss Agmir
3773597,2020/2021,La Liga,Real Sociedad,Robin Aime Robert Le Normand
3773474,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773597,2020/2021,La Liga,Real Sociedad,Ander Barrenetxea Muguruza
3773474,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773474,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773597,2020/2021,La Liga,Real Sociedad,Roberto López Alcaide
3773474,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3773597,2020/2021,La Liga,Real Sociedad,Martín Merquelanz Castellanos
3773597,2020/2021,La Liga,Real Sociedad,Ander Guevara Lajo
3773474,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773474,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez
3773474,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773597,2020/2021,La Liga,Real Sociedad,Alejandro Remiro Gargallo
3773474,2020/2021,La Liga,Barcelona,Clément Lenglet
3773597,2020/2021,La Liga,Real Sociedad,Unai Marrero Larrañaga
3773474,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773597,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773474,2020/2021,La Liga,Barcelona,Frenkie de Jong
3773597,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773474,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773474,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773597,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773474,2020/2021,La Liga,Barcelona,Sergino Dest
3773597,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3773597,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773474,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
303400,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
16109,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
3773497,2020/2021,La Liga,Barcelona,Antoine Griezmann
303400,2019/2020,La Liga,Barcelona,Anssumane Fati
16109,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
303400,2019/2020,La Liga,Barcelona,Ignacio Peña Sotorres
3773497,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
16109,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
3773497,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773387,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773372,2020/2021,La Liga,Atlético Madrid,Kieran Trippier
16109,2018/2019,La Liga,Barcelona,Ivan Rakitić
3773497,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
3773372,2020/2021,La Liga,Atlético Madrid,Jorge Resurrección Merodio
16109,2018/2019,La Liga,Barcelona,Ousmane Dembélé
3773497,2020/2021,La Liga,Barcelona,Clément Lenglet
3773372,2020/2021,La Liga,Atlético Madrid,Luis Alberto Suárez Díaz
16109,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773497,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773372,2020/2021,La Liga,Atlético Madrid,José María Giménez de Vargas
3773497,2020/2021,La Liga,Barcelona,Frenkie de Jong
16109,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
3773372,2020/2021,La Liga,Atlético Madrid,Lucas Torreira Di Pascua
16109,2018/2019,La Liga,Barcelona,Denis Suárez Fernández
3773497,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
16109,2018/2019,La Liga,Barcelona,Clément Lenglet
3773497,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773372,2020/2021,La Liga,Atlético Madrid,Šime Vrsaljko
16109,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
3773497,2020/2021,La Liga,Barcelona,Sergino Dest
3773372,2020/2021,La Liga,Atlético Madrid,Héctor Miguel Herrera López
16109,2018/2019,La Liga,Barcelona,Jasper Cillessen
3773372,2020/2021,La Liga,Atlético Madrid,Yannick Ferreira Carrasco
3773497,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
16109,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773372,2020/2021,La Liga,Atlético Madrid,Stefan Savić
3773497,2020/2021,La Liga,Barcelona,Ricard Puig Martí
16109,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
3773372,2020/2021,La Liga,Atlético Madrid,Ángel Martín Correa
3773497,2020/2021,La Liga,Barcelona,Pedro González López
3773372,2020/2021,La Liga,Atlético Madrid,Jan Oblak
16109,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3773497,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3773372,2020/2021,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez
16109,2018/2019,La Liga,Barcelona,Juan Miranda González
16109,2018/2019,La Liga,Barcelona,Juan Brandariz Movilla
3773497,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
3773372,2020/2021,La Liga,Atlético Madrid,Geoffrey Kondogbia
3773497,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
3773372,2020/2021,La Liga,Atlético Madrid,Mario Hermoso Canseco
16109,2018/2019,La Liga,Celta Vigo,Sofiane Boufal
3773497,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773372,2020/2021,La Liga,Atlético Madrid,Marcos Llorente Moreno
16109,2018/2019,La Liga,Celta Vigo,Iago Aspas Juncal
3773497,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773372,2020/2021,La Liga,Atlético Madrid,Víctor Machín Pérez
16109,2018/2019,La Liga,Celta Vigo,Pione Sisto Ifolo Emirmija
3773372,2020/2021,La Liga,Atlético Madrid,Felipe Augusto de Almeida Monteiro
3773660,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
16109,2018/2019,La Liga,Celta Vigo,Maximiliano Gómez González
3773372,2020/2021,La Liga,Atlético Madrid,João Félix Sequeira
16265,2018/2019,La Liga,Real Sociedad,Sandro Ramírez Castillo
16265,2018/2019,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea
16109,2018/2019,La Liga,Celta Vigo,Gustavo Daniel Cabral Cáceres
3773372,2020/2021,La Liga,Atlético Madrid,Moussa Dembélé
16109,2018/2019,La Liga,Celta Vigo,Rubén Blanco Veiga
3773372,2020/2021,La Liga,Atlético Madrid,Renan Augusto Lodi dos Santos
16265,2018/2019,La Liga,Real Sociedad,Andoni Gorosabel Espinosa
3773372,2020/2021,La Liga,Atlético Madrid,Ivo Grbić
16109,2018/2019,La Liga,Celta Vigo,Stanislav Lobotka
16265,2018/2019,La Liga,Real Sociedad,Igor Zubeldia Elorza
3773372,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
16265,2018/2019,La Liga,Real Sociedad,Aritz Elustondo Irribaria
3773372,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
16109,2018/2019,La Liga,Celta Vigo,Brais Méndez Portela
16265,2018/2019,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte
3773372,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773597,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773586,2020/2021,La Liga,Granada,Maxime Gonalons
3773474,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773597,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773474,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
3773586,2020/2021,La Liga,Granada,Darwin Daniel Machís Marcano
3773597,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773474,2020/2021,La Liga,Barcelona,Pedro González López
3773597,2020/2021,La Liga,Barcelona,Clément Lenglet
3773474,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3773586,2020/2021,La Liga,Granada,Yangel Clemente Herrera Ravelo
3773597,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773597,2020/2021,La Liga,Barcelona,Frenkie de Jong
3773474,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
3773474,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
3773586,2020/2021,La Liga,Granada,Domingos Quina
3773597,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773474,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773586,2020/2021,La Liga,Granada,Alberto Soro Álvarez
3773597,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773474,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3773474,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773597,2020/2021,La Liga,Barcelona,Sergino Dest
3773586,2020/2021,La Liga,Granada,Yan Brice Eteki
3773597,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3773625,2020/2021,La Liga,Sevilla,Diego Carlos Santos Silva
3773586,2020/2021,La Liga,Granada,Luis Javier Suárez Charris
3773597,2020/2021,La Liga,Barcelona,Ricard Puig Martí
303700,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303700,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
3773597,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
3773586,2020/2021,La Liga,Granada,Víctor David Díaz Miguel
3773597,2020/2021,La Liga,Barcelona,Pedro González López
303700,2019/2020,La Liga,Barcelona,Ivan Rakitić
3773597,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
303700,2019/2020,La Liga,Barcelona,Antoine Griezmann
3773586,2020/2021,La Liga,Granada,Germán Sánchez Barahona
303700,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
3773597,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
303700,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773586,2020/2021,La Liga,Granada,Federico Vico Villegas
3773597,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
303700,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3773597,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773586,2020/2021,La Liga,Granada,Joaquín José Marín Ruiz
303700,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
3773571,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
303700,2019/2020,La Liga,Barcelona,Norberto Murara Neto
3773523,2020/2021,La Liga,Real Sociedad,Ignacio Monreal Eraso
303700,2019/2020,La Liga,Barcelona,Clément Lenglet
3773586,2020/2021,La Liga,Granada,Aarón Escandell Banacloche
3773523,2020/2021,La Liga,Real Sociedad,Adnan Januzaj
303700,2019/2020,La Liga,Barcelona,Frenkie de Jong
3773586,2020/2021,La Liga,Granada,Roberto Soldado Rillo
3773523,2020/2021,La Liga,Real Sociedad,Cristian Portugués Manzanera
303700,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
3773523,2020/2021,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea
303700,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773586,2020/2021,La Liga,Granada,Nehuén Pérez
3773523,2020/2021,La Liga,Real Sociedad,Andoni Gorosabel Espinosa
303700,2019/2020,La Liga,Barcelona,Jean-Clair Todibo
3773523,2020/2021,La Liga,Real Sociedad,Igor Zubeldia Elorza
303700,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
3773586,2020/2021,La Liga,Granada,João Paulo Santos da Costa
3773523,2020/2021,La Liga,Real Sociedad,Willian José da Silva
303700,2019/2020,La Liga,Barcelona,Carles Pérez Sayol
3773523,2020/2021,La Liga,Real Sociedad,Jon Bautista Orgilles
303700,2019/2020,La Liga,Barcelona,Anssumane Fati
3773586,2020/2021,La Liga,Granada,Arnau Fàbrega Mañas
3773523,2020/2021,La Liga,Real Sociedad,Alexander Isak
303700,2019/2020,La Liga,Eibar,Takashi Inui
3773586,2020/2021,La Liga,Granada,Sergio Barcia Laranxeira
3773523,2020/2021,La Liga,Real Sociedad,Modibo Sagnan
3773586,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
303700,2019/2020,La Liga,Eibar,Marko Dmitrović
16023,2018/2019,La Liga,Barcelona,Thomas Vermaelen
3773586,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
16023,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
3773586,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
16023,2018/2019,La Liga,Barcelona,Denis Suárez Fernández
16023,2018/2019,La Liga,Barcelona,Munir El Haddadi Mohamed
3773586,2020/2021,La Liga,Barcelona,Ousmane Dembélé
16023,2018/2019,La Liga,Barcelona,Clément Lenglet
16023,2018/2019,La Liga,Barcelona,Rafael Alcântara do Nascimento
3773586,2020/2021,La Liga,Barcelona,Antoine Griezmann
16023,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16023,2018/2019,La Liga,Barcelona,Jasper Cillessen
16023,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773586,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
16023,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3773586,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3749631,2003/2004,Premier League,Southampton,Chris Baird
3773586,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
3749590,2003/2004,Premier League,Arsenal,Dennis Bergkamp
3773586,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3749590,2003/2004,Premier League,Arsenal,Sylvain Wiltord
3773586,2020/2021,La Liga,Barcelona,Clément Lenglet
3773586,2020/2021,La Liga,Barcelona,Miralem Pjanić
3749590,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3773586,2020/2021,La Liga,Barcelona,Frenkie de Jong
3749590,2003/2004,Premier League,Arsenal,Martin Keown
3773586,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773586,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3749590,2003/2004,Premier League,Arsenal,Fredrik Ljungberg
3773586,2020/2021,La Liga,Barcelona,Sergino Dest
3749590,2003/2004,Premier League,Arsenal,Robert Pirès
3773586,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3749590,2003/2004,Premier League,Arsenal,Jens Lehmann
3773586,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773586,2020/2021,La Liga,Barcelona,Pedro González López
3749590,2003/2004,Premier League,Arsenal,Gaël Clichy
3773586,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3749590,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu
3773586,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
3749590,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3773586,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773586,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3749590,2003/2004,Premier League,Arsenal,Pascal Cygan
3773586,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3749590,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3773372,2020/2021,La Liga,Atlético Madrid,Thomas Lemar
3749590,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
303400,2019/2020,La Liga,Valencia,Rodrigo Moreno Machado
303400,2019/2020,La Liga,Valencia,Maximiliano Gómez González
3749590,2003/2004,Premier League,Arsenal,Jérémie Aliadière
303400,2019/2020,La Liga,Valencia,Kevin Gameiro
3773477,2020/2021,La Liga,Real Betis,Claudio Andrés Bravo Muñoz
3773477,2020/2021,La Liga,Real Betis,William Silva de Carvalho
3773477,2020/2021,La Liga,Real Betis,Martín Montoya Torralbo
3773477,2020/2021,La Liga,Real Betis,Aïssa Mandi
3773477,2020/2021,La Liga,Real Betis,Joaquín Sánchez Rodríguez
3773477,2020/2021,La Liga,Real Betis,Cristian Tello Herrera
3773477,2020/2021,La Liga,Real Betis,Sergio Canales Madrazo
3773477,2020/2021,La Liga,Real Betis,Víctor Ruíz Torre
3773477,2020/2021,La Liga,Real Betis,Aitor Ruibal García
3773477,2020/2021,La Liga,Real Betis,Arnaldo Antonio Sanabria Ayala
3773477,2020/2021,La Liga,Real Betis,Marc Bartra Aregall
3773477,2020/2021,La Liga,Real Betis,Lorenzo Jesús Morón García
3773477,2020/2021,La Liga,Real Betis,Borja Iglesias Quintas
3773477,2020/2021,La Liga,Real Betis,Alejandro Moreno Lopera
3773477,2020/2021,La Liga,Real Betis,Joel Robles Blázquez
3773477,2020/2021,La Liga,Real Betis,Juan Miranda González
3773477,2020/2021,La Liga,Real Betis,Diego Lainez Leyva
3773477,2020/2021,La Liga,Real Betis,Emerson Aparecido Leite de Souza Junior
3773477,2020/2021,La Liga,Real Betis,Guido Rodríguez
3773477,2020/2021,La Liga,Real Betis,Carlos Marín Tomás
3773477,2020/2021,La Liga,Real Betis,Rodrigo Sánchez Rodriguez
3773477,2020/2021,La Liga,Real Betis,Paul Edgar Akouokou
303517,2019/2020,La Liga,Deportivo Alavés,José Luis Sanmartín Mato
16109,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
303731,2019/2020,La Liga,Eibar,Sergio Álvarez Díaz
303487,2019/2020,La Liga,Celta Vigo,Okay Yokuşlu
303487,2019/2020,La Liga,Celta Vigo,Joseph Aidoo
303731,2019/2020,La Liga,Eibar,Esteban Rodrigo Burgos
303731,2019/2020,La Liga,Eibar,Enrique González Casín
303487,2019/2020,La Liga,Celta Vigo,David Costas Cordal
303487,2019/2020,La Liga,Celta Vigo,Jorge Sáenz de Miera Colmeiro
303731,2019/2020,La Liga,Eibar,Álvaro Tejero Sacristán
303487,2019/2020,La Liga,Celta Vigo,Lucas René Olaza Catrofe
303487,2019/2020,La Liga,Celta Vigo,Gabriel Matías Fernández Leites
3749233,2003/2004,Premier League,Arsenal,Ashley Cole
303516,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303487,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303516,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303487,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303516,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303487,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303516,2019/2020,La Liga,Barcelona,Ivan Rakitić
303487,2019/2020,La Liga,Barcelona,Ivan Rakitić
303516,2019/2020,La Liga,Barcelona,Antoine Griezmann
303487,2019/2020,La Liga,Barcelona,Ousmane Dembélé
303516,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303487,2019/2020,La Liga,Barcelona,Antoine Griezmann
303516,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303487,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303516,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303516,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303487,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303516,2019/2020,La Liga,Barcelona,Clément Lenglet
303516,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303487,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
303516,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303487,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
303516,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
303516,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
303487,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303516,2019/2020,La Liga,Barcelona,Ricard Puig Martí
303487,2019/2020,La Liga,Barcelona,Clément Lenglet
303487,2019/2020,La Liga,Barcelona,Frenkie de Jong
303516,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
303516,2019/2020,La Liga,Barcelona,Anssumane Fati
303487,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303487,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303516,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva
303516,2019/2020,La Liga,Barcelona,Ignacio Peña Sotorres
303487,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
303516,2019/2020,La Liga,Barcelona,Ramón Rodríguez Jiménez
303487,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
303487,2019/2020,La Liga,Barcelona,Anssumane Fati
